Category | Function,Role,Resource type,Unit,Region,Rate_low,Rate_high,Currency,Source,Notes
Creative,ACD - Associate Creative Director,FTE,Hour,NA-CA,145.0,145.0,CAD,OP_Content Lab,Exact Rate Match
Creative,ACD - Associate Creative Director,FTE,Hour,EU-CH,150.0,150.0,CHF,OP_Content Lab,Exact Rate Match
Creative,ACD - Associate Creative Director,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Creative,ACD - Associate Creative Director,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Creative,ACD - Associate Creative Director,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Creative,ACD - Associate Creative Director,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Creative,Content Strategist,FTE,Hour,UK-LON,80.0,80.0,GBP,OP_Content Lab,Exact Rate Match
Creative,Content Strategist,FTE,Hour,EU-ES,80.0,80.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Content Strategist,FTE,Hour,EU-FR,115.0,115.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Content Strategist,FTE,Hour,EU-DE,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Content Strategist,FTE,Hour,EU-IT,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Content Strategist,FTE,Hour,LATAM-BR,420.0,420.0,BRL,OP_Content Lab,Exact Rate Match
Creative,Content Strategist,FTE,Hour,APAC-CN,630.0,630.0,CNY,OP_Content Lab,Exact Rate Match
Creative,Content Strategist,FTE,Hour,NA-CA,118.0,118.0,CAD,OP_Content Lab,Exact Rate Match
Creative,Content Strategist,FTE,Hour,EU-CH,120.0,120.0,CHF,OP_Content Lab,Exact Rate Match
Creative,Content Strategist,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Creative,Content Strategist,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Creative,Content Strategist,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Creative,Content Strategist,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Creative,Copy Supervisor,FTE,Hour,UK-LON,80.0,80.0,GBP,OP_Content Lab,Exact Rate Match
Creative,Copy Supervisor,FTE,Hour,EU-ES,80.0,80.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Copy Supervisor,FTE,Hour,EU-FR,115.0,115.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Copy Supervisor,FTE,Hour,EU-DE,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Copy Supervisor,FTE,Hour,EU-IT,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Copy Supervisor,FTE,Hour,LATAM-BR,420.0,420.0,BRL,OP_Content Lab,Exact Rate Match
Creative,Copy Supervisor,FTE,Hour,APAC-CN,630.0,630.0,CNY,OP_Content Lab,Exact Rate Match
Creative,Copy Supervisor,FTE,Hour,NA-CA,118.0,118.0,CAD,OP_Content Lab,Exact Rate Match
Creative,Copy Supervisor,FTE,Hour,EU-CH,120.0,120.0,CHF,OP_Content Lab,Exact Rate Match
Creative,Copy Supervisor,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Creative,Copy Supervisor,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Creative,Copy Supervisor,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Creative,Copy Supervisor,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Creative,Copywriter,FTE,Hour,UK-LON,95.0,95.0,GBP,OP_Content Lab,Exact Rate Match
Creative,Copywriter,FTE,Hour,EU-ES,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Copywriter,FTE,Hour,EU-FR,140.0,140.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Copywriter,FTE,Hour,EU-DE,140.0,140.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Copywriter,FTE,Hour,EU-IT,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Copywriter,FTE,Hour,LATAM-BR,580.0,580.0,BRL,OP_Content Lab,Exact Rate Match
Creative,Copywriter,FTE,Hour,APAC-CN,775.0,775.0,CNY,OP_Content Lab,Exact Rate Match
Creative,Copywriter,FTE,Hour,NA-CA,122.0,122.0,CAD,OP_Content Lab,Exact Rate Match
Creative,Copywriter,FTE,Hour,EU-CH,140.0,140.0,CHF,OP_Content Lab,Exact Rate Match
Creative,Copywriter,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Creative,Copywriter,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Creative,Copywriter,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Creative,Copywriter,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Creative,Creative Director,FTE,Hour,UK-LON,145.0,145.0,GBP,OP_Content Lab,Exact Rate Match
Creative,Creative Director,FTE,Hour,EU-ES,127.0,127.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Creative Director,FTE,Hour,EU-FR,190.0,190.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Creative Director,FTE,Hour,EU-DE,190.0,190.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Creative Director,FTE,Hour,EU-IT,140.0,140.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Creative Director,FTE,Hour,LATAM-BR,675.0,675.0,BRL,OP_Content Lab,Exact Rate Match
Creative,Creative Director,FTE,Hour,APAC-CN,740.0,740.0,CNY,OP_Content Lab,Exact Rate Match
Creative,Creative Director,FTE,Hour,NA-CA,160.0,160.0,CAD,OP_Content Lab,Exact Rate Match
Creative,Creative Director,FTE,Hour,EU-CH,190.0,190.0,CHF,OP_Content Lab,Exact Rate Match
Creative,Creative Director,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Creative,Creative Director,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Creative,Creative Director,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Creative,Creative Director,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Creative,Designer,FTE,Hour,UK-LON,80.0,80.0,GBP,OP_Content Lab,Exact Rate Match
Creative,Designer,FTE,Hour,EU-ES,80.0,80.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Designer,FTE,Hour,EU-FR,115.0,115.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Designer,FTE,Hour,EU-DE,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Designer,FTE,Hour,EU-IT,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Designer,FTE,Hour,LATAM-BR,420.0,420.0,BRL,OP_Content Lab,Exact Rate Match
Creative,Designer,FTE,Hour,APAC-CN,630.0,630.0,CNY,OP_Content Lab,Exact Rate Match
Creative,Designer,FTE,Hour,NA-CA,118.0,118.0,CAD,OP_Content Lab,Exact Rate Match
Creative,Designer,FTE,Hour,EU-CH,120.0,120.0,CHF,OP_Content Lab,Exact Rate Match
Creative,Designer,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Creative,Designer,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Creative,Designer,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Creative,Designer,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Creative,Executive Creative Director,FTE,Hour,UK-LON,275.0,275.0,GBP,OP_Content Lab,Exact Rate Match
Creative,Executive Creative Director,FTE,Hour,EU-ES,195.0,195.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Executive Creative Director,FTE,Hour,EU-FR,250.0,250.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Executive Creative Director,FTE,Hour,EU-DE,250.0,250.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Executive Creative Director,FTE,Hour,EU-IT,180.0,180.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Executive Creative Director,FTE,Hour,LATAM-BR,950.0,950.0,BRL,OP_Content Lab,Exact Rate Match
Creative,Executive Creative Director,FTE,Hour,APAC-CN,1824.0,1824.0,CNY,OP_Content Lab,Exact Rate Match
Creative,Executive Creative Director,FTE,Hour,NA-CA,220.0,220.0,CAD,OP_Content Lab,Exact Rate Match
Creative,Executive Creative Director,FTE,Hour,EU-CH,250.0,250.0,CHF,OP_Content Lab,Exact Rate Match
Creative,Executive Creative Director,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Creative,Executive Creative Director,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Creative,Executive Creative Director,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Creative,Executive Creative Director,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Creative,Flash Designer,FTE,Hour,UK-LON,110.0,110.0,GBP,OP_Content Lab,Exact Rate Match
Creative,Flash Designer,FTE,Hour,EU-ES,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Flash Designer,FTE,Hour,EU-FR,175.0,175.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Flash Designer,FTE,Hour,EU-DE,150.0,150.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Flash Designer,FTE,Hour,EU-IT,127.0,127.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Flash Designer,FTE,Hour,LATAM-BR,640.0,640.0,BRL,OP_Content Lab,Exact Rate Match
Creative,Flash Designer,FTE,Hour,APAC-CN,710.0,710.0,CNY,OP_Content Lab,Exact Rate Match
Creative,Flash Designer,FTE,Hour,NA-CA,145.0,145.0,CAD,OP_Content Lab,Exact Rate Match
Creative,Flash Designer,FTE,Hour,EU-CH,150.0,150.0,CHF,OP_Content Lab,Exact Rate Match
Creative,Flash Designer,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Creative,Flash Designer,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Creative,Flash Designer,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Creative,Flash Designer,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Creative,Global Chief Creative Officer,FTE,Hour,UK-LON,275.0,275.0,GBP,OP_Content Lab,Exact Rate Match
Creative,Global Chief Creative Officer,FTE,Hour,EU-ES,195.0,195.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Global Chief Creative Officer,FTE,Hour,EU-FR,250.0,250.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Global Chief Creative Officer,FTE,Hour,EU-DE,250.0,250.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Global Chief Creative Officer,FTE,Hour,EU-IT,180.0,180.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Global Chief Creative Officer,FTE,Hour,LATAM-BR,950.0,950.0,BRL,OP_Content Lab,Exact Rate Match
Creative,Global Chief Creative Officer,FTE,Hour,APAC-CN,1824.0,1824.0,CNY,OP_Content Lab,Exact Rate Match
Creative,Global Chief Creative Officer,FTE,Hour,NA-CA,220.0,220.0,CAD,OP_Content Lab,Exact Rate Match
Creative,Global Chief Creative Officer,FTE,Hour,EU-CH,250.0,250.0,CHF,OP_Content Lab,Exact Rate Match
Creative,Global Chief Creative Officer,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Creative,Global Chief Creative Officer,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Creative,Global Chief Creative Officer,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Creative,Global Chief Creative Officer,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Creative,Graphic Designer,FTE,Hour,UK-LON,75.0,75.0,GBP,OP_Content Lab,Exact Rate Match
Creative,Graphic Designer,FTE,Hour,EU-ES,75.0,75.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Graphic Designer,FTE,Hour,EU-FR,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Graphic Designer,FTE,Hour,EU-DE,95.0,95.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Graphic Designer,FTE,Hour,EU-IT,90.0,90.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Graphic Designer,FTE,Hour,LATAM-BR,375.0,375.0,BRL,OP_Content Lab,Exact Rate Match
Creative,Graphic Designer,FTE,Hour,APAC-CN,510.0,510.0,CNY,OP_Content Lab,Exact Rate Match
Creative,Graphic Designer,FTE,Hour,NA-CA,95.0,95.0,CAD,OP_Content Lab,Exact Rate Match
Creative,Graphic Designer,FTE,Hour,EU-CH,95.0,95.0,CHF,OP_Content Lab,Exact Rate Match
Creative,Graphic Designer,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Creative,Graphic Designer,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Creative,Graphic Designer,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Creative,Graphic Designer,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Creative,Group Creative Director,FTE,Hour,UK-LON,200.0,200.0,GBP,OP_Content Lab,Exact Rate Match
Creative,Group Creative Director,FTE,Hour,EU-ES,165.0,165.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Group Creative Director,FTE,Hour,EU-FR,220.0,220.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Group Creative Director,FTE,Hour,EU-DE,225.0,225.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Group Creative Director,FTE,Hour,EU-IT,175.0,175.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Group Creative Director,FTE,Hour,LATAM-BR,875.0,875.0,BRL,OP_Content Lab,Exact Rate Match
Creative,Group Creative Director,FTE,Hour,APAC-CN,1325.0,1325.0,CNY,OP_Content Lab,Exact Rate Match
Creative,Group Creative Director,FTE,Hour,NA-CA,195.0,195.0,CAD,OP_Content Lab,Exact Rate Match
Creative,Group Creative Director,FTE,Hour,EU-CH,225.0,225.0,CHF,OP_Content Lab,Exact Rate Match
Creative,Group Creative Director,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Creative,Group Creative Director,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Creative,Group Creative Director,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Creative,Group Creative Director,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Creative,Illustrator,FTE,Hour,UK-LON,95.0,95.0,GBP,OP_Content Lab,Exact Rate Match
Creative,Illustrator,FTE,Hour,EU-ES,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Illustrator,FTE,Hour,EU-FR,140.0,140.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Illustrator,FTE,Hour,EU-DE,140.0,140.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Illustrator,FTE,Hour,EU-IT,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Illustrator,FTE,Hour,LATAM-BR,580.0,580.0,BRL,OP_Content Lab,Exact Rate Match
Creative,Illustrator,FTE,Hour,APAC-CN,775.0,775.0,CNY,OP_Content Lab,Exact Rate Match
Creative,Illustrator,FTE,Hour,NA-CA,122.0,122.0,CAD,OP_Content Lab,Exact Rate Match
Creative,Illustrator,FTE,Hour,EU-CH,140.0,140.0,CHF,OP_Content Lab,Exact Rate Match
Creative,Illustrator,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Creative,Illustrator,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Creative,Illustrator,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Creative,Illustrator,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Creative,Junior Art Director,FTE,Hour,UK-LON,80.0,80.0,GBP,OP_Content Lab,Exact Rate Match
Creative,Junior Art Director,FTE,Hour,EU-ES,80.0,80.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Junior Art Director,FTE,Hour,EU-FR,115.0,115.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Junior Art Director,FTE,Hour,EU-DE,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Junior Art Director,FTE,Hour,EU-IT,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Junior Art Director,FTE,Hour,LATAM-BR,420.0,420.0,BRL,OP_Content Lab,Exact Rate Match
Creative,Junior Art Director,FTE,Hour,APAC-CN,630.0,630.0,CNY,OP_Content Lab,Exact Rate Match
Creative,Junior Art Director,FTE,Hour,NA-CA,118.0,118.0,CAD,OP_Content Lab,Exact Rate Match
Creative,Junior Art Director,FTE,Hour,EU-CH,120.0,120.0,CHF,OP_Content Lab,Exact Rate Match
Creative,Junior Art Director,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Creative,Junior Art Director,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Creative,Junior Art Director,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Creative,Junior Art Director,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Creative,Junior Copywriter,FTE,Hour,UK-LON,80.0,80.0,GBP,OP_Content Lab,Exact Rate Match
Creative,Junior Copywriter,FTE,Hour,EU-ES,80.0,80.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Junior Copywriter,FTE,Hour,EU-FR,115.0,115.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Junior Copywriter,FTE,Hour,EU-DE,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Junior Copywriter,FTE,Hour,EU-IT,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Junior Copywriter,FTE,Hour,LATAM-BR,420.0,420.0,BRL,OP_Content Lab,Exact Rate Match
Creative,Junior Copywriter,FTE,Hour,APAC-CN,630.0,630.0,CNY,OP_Content Lab,Exact Rate Match
Creative,Junior Copywriter,FTE,Hour,NA-CA,118.0,118.0,CAD,OP_Content Lab,Exact Rate Match
Creative,Junior Copywriter,FTE,Hour,EU-CH,120.0,120.0,CHF,OP_Content Lab,Exact Rate Match
Creative,Junior Copywriter,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Creative,Junior Copywriter,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Creative,Junior Copywriter,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Creative,Junior Copywriter,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Creative,Junior Designer,FTE,Hour,UK-LON,75.0,75.0,GBP,OP_Content Lab,Exact Rate Match
Creative,Junior Designer,FTE,Hour,EU-ES,75.0,75.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Junior Designer,FTE,Hour,EU-FR,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Junior Designer,FTE,Hour,EU-DE,95.0,95.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Junior Designer,FTE,Hour,EU-IT,90.0,90.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Junior Designer,FTE,Hour,LATAM-BR,375.0,375.0,BRL,OP_Content Lab,Exact Rate Match
Creative,Junior Designer,FTE,Hour,APAC-CN,510.0,510.0,CNY,OP_Content Lab,Exact Rate Match
Creative,Junior Designer,FTE,Hour,NA-CA,95.0,95.0,CAD,OP_Content Lab,Exact Rate Match
Creative,Junior Designer,FTE,Hour,EU-CH,95.0,95.0,CHF,OP_Content Lab,Exact Rate Match
Creative,Junior Designer,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Creative,Junior Designer,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Creative,Junior Designer,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Creative,Junior Designer,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Creative,Junior Web Designer,FTE,Hour,UK-LON,80.0,80.0,GBP,OP_Content Lab,Exact Rate Match
Creative,Junior Web Designer,FTE,Hour,EU-ES,80.0,80.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Junior Web Designer,FTE,Hour,EU-FR,115.0,115.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Junior Web Designer,FTE,Hour,EU-DE,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Junior Web Designer,FTE,Hour,EU-IT,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Junior Web Designer,FTE,Hour,LATAM-BR,420.0,420.0,BRL,OP_Content Lab,Exact Rate Match
Creative,Junior Web Designer,FTE,Hour,APAC-CN,630.0,630.0,CNY,OP_Content Lab,Exact Rate Match
Creative,Junior Web Designer,FTE,Hour,NA-CA,118.0,118.0,CAD,OP_Content Lab,Exact Rate Match
Creative,Junior Web Designer,FTE,Hour,EU-CH,120.0,120.0,CHF,OP_Content Lab,Exact Rate Match
Creative,Junior Web Designer,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Creative,Junior Web Designer,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Creative,Junior Web Designer,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Creative,Junior Web Designer,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Creative,Senior Animation Artist,FTE,Hour,UK-LON,110.0,110.0,GBP,OP_Content Lab,Exact Rate Match
Creative,Senior Animation Artist,FTE,Hour,EU-ES,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Senior Animation Artist,FTE,Hour,EU-FR,175.0,175.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Senior Animation Artist,FTE,Hour,EU-DE,150.0,150.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Senior Animation Artist,FTE,Hour,EU-IT,127.0,127.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Senior Animation Artist,FTE,Hour,LATAM-BR,640.0,640.0,BRL,OP_Content Lab,Exact Rate Match
Creative,Senior Animation Artist,FTE,Hour,APAC-CN,710.0,710.0,CNY,OP_Content Lab,Exact Rate Match
Creative,Senior Animation Artist,FTE,Hour,NA-CA,145.0,145.0,CAD,OP_Content Lab,Exact Rate Match
Creative,Senior Animation Artist,FTE,Hour,EU-CH,150.0,150.0,CHF,OP_Content Lab,Exact Rate Match
Creative,Senior Animation Artist,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Creative,Senior Animation Artist,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Creative,Senior Animation Artist,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Creative,Senior Animation Artist,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Creative,Senior Art Director,FTE,Hour,UK-LON,110.0,110.0,GBP,OP_Content Lab,Exact Rate Match
Creative,Senior Art Director,FTE,Hour,EU-ES,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Senior Art Director,FTE,Hour,EU-FR,175.0,175.0,EUR,OP_Content Lab,Exact Rate Match
Creative,Senior Art Director,FTE,Hour,EU-DE,150.0,150.0,EUR,OP_Content Lab,Exact Rate Match
