48,445,,,,,,,,
Category | Function,Role,Resource type,Unit,Region,Rate_low,Rate_high,Currency,Source,Notes
Brand Design,Executive Presentation Design Director,FTE,Day,UK-LON,972.38,972.38,GBP,EG_JH Resource Calc,
Brand Design,Head of Brand Design,FTE,Day,UK-LON,1252.49,1252.49,GBP,EG_JH Resource Calc,
Brand Design,Brand Designer,FTE,Day,US-AUS,494.65,583.55,USD,EG_JH Resource Calc,
Brand Design,Junior Brand Designer,FTE,Day,US-AUS,494.65,583.55,USD,EG_JH Resource Calc,
Brand Design,Junior Digital Designer,FTE,Day,US-AUS,494.65,583.55,USD,EG_JH Resource Calc,
Brand Design,UX - Designer,FTE,Day,US-AUS,494.65,583.55,USD,EG_JH Resource Calc,
Brand Design,Digital Designer,FTE,Day,US-AUS,711.96,711.96,USD,EG_JH Resource Calc,
Brand Design,Motion Designer,FTE,Day,US-AUS,711.96,711.96,USD,EG_JH Resource Calc,
Brand Design,Senior Brand Designer,FTE,Day,US-AUS,711.96,711.96,USD,EG_JH Resource Calc,
Brand Design,Senior Designer,FTE,Day,US-AUS,711.96,711.96,USD,EG_JH Resource Calc,
Brand Design,Senior Digital Designer,FTE,Day,US-AUS,711.96,711.96,USD,EG_JH Resource Calc,
Brand Design,Senior Motion Designer,FTE,Day,US-AUS,711.96,711.96,USD,EG_JH Resource Calc,
Brand Design,UX - Senior Designer,FTE,Day,US-AUS,711.96,711.96,USD,EG_JH Resource Calc,
Brand Design,ACD - Design,FTE,Day,US-AUS,924.35,924.35,USD,EG_JH Resource Calc,
Brand Design,UX - Senior Manager,FTE,Day,US-AUS,924.35,924.35,USD,EG_JH Resource Calc,
Brand Design,CD - Brand Design,FTE,Day,US-AUS,"1,215.73","1,215.73",USD,EG_JH Resource Calc,
Brand Design,CD - Digital Design,FTE,Day,US-AUS,"1,215.73","1,215.73",USD,EG_JH Resource Calc,
Brand Design,Executive Presentation Design Director,FTE,Day,US-AUS,"1,215.73","1,215.73",USD,EG_JH Resource Calc,
Brand Design,Head of Brand Design,FTE,Day,US-AUS,"1,561.45","1,561.45",USD,EG_JH Resource Calc,
Brand Design,Brand Designer,FTE,Day,US-SF,546.23,653.47,USD,EG_JH Resource Calc,
Brand Design,Junior Brand Designer,FTE,Day,US-SF,546.23,653.47,USD,EG_JH Resource Calc,
Brand Design,Junior Digital Designer,FTE,Day,US-SF,546.23,653.47,USD,EG_JH Resource Calc,
Brand Design,UX - Designer,FTE,Day,US-SF,546.23,653.47,USD,EG_JH Resource Calc,
Brand Design,Digital Designer,FTE,Day,US-SF,799.72,799.72,USD,EG_JH Resource Calc,
Brand Design,Motion Designer,FTE,Day,US-SF,799.72,799.72,USD,EG_JH Resource Calc,
Brand Design,Senior Brand Designer,FTE,Day,US-SF,799.72,799.72,USD,EG_JH Resource Calc,
Brand Design,Senior Designer,FTE,Day,US-SF,799.72,799.72,USD,EG_JH Resource Calc,
Brand Design,Senior Digital Designer,FTE,Day,US-SF,799.72,799.72,USD,EG_JH Resource Calc,
Brand Design,Senior Motion Designer,FTE,Day,US-SF,799.72,799.72,USD,EG_JH Resource Calc,
Brand Design,UX - Senior Designer,FTE,Day,US-SF,799.72,799.72,USD,EG_JH Resource Calc,
Brand Design,ACD - Design,FTE,Day,US-SF,"1,043.46","1,043.46",USD,EG_JH Resource Calc,
Brand Design,UX - Senior Manager,FTE,Day,US-SF,"1,043.46","1,043.46",USD,EG_JH Resource Calc,
Brand Design,CD - Brand Design,FTE,Day,US-SF,"1,360.34","1,360.34",USD,EG_JH Resource Calc,
Brand Design,CD - Digital Design,FTE,Day,US-SF,"1,360.36","1,360.36",USD,EG_JH Resource Calc,
Brand Design,Executive Presentation Design Director,FTE,Day,US-SF,"1,360.45","1,360.45",USD,EG_JH Resource Calc,
Brand Design,Head of Brand Design,FTE,Day,US-SF,"1,725.93","1,725.93",USD,EG_JH Resource Calc,
Brand Design,Brand Designer,FTE,Day,US-SEA,377.13,470.17,USD,EG_JH Resource Calc,
Brand Design,Junior Brand Designer,FTE,Day,US-SEA,470.17,558.32,USD,EG_JH Resource Calc,
Brand Design,Junior Digital Designer,FTE,Day,US-SEA,470.17,558.32,USD,EG_JH Resource Calc,
Brand Design,UX - Designer,FTE,Day,US-SEA,470.17,558.32,USD,EG_JH Resource Calc,
Brand Design,Digital Designer,FTE,Day,US-SEA,685.64,685.64,USD,EG_JH Resource Calc,
Brand Design,Motion Designer,FTE,Day,US-SEA,685.64,685.64,USD,EG_JH Resource Calc,
Brand Design,Senior Brand Designer,FTE,Day,US-SEA,685.64,685.64,USD,EG_JH Resource Calc,
Brand Design,Senior Designer,FTE,Day,US-SEA,685.64,685.64,USD,EG_JH Resource Calc,
Brand Design,Senior Digital Designer,FTE,Day,US-SEA,685.64,685.64,USD,EG_JH Resource Calc,
Brand Design,Senior Motion Designer,FTE,Day,US-SEA,685.64,685.64,USD,EG_JH Resource Calc,
Brand Design,UX - Senior Designer,FTE,Day,US-SEA,685.64,685.64,USD,EG_JH Resource Calc,
Brand Design,ACD - Design,FTE,Day,US-SEA,896.2,896.2,USD,EG_JH Resource Calc,
Brand Design,UX - Senior Manager,FTE,Day,US-SEA,896.2,896.2,USD,EG_JH Resource Calc,
Brand Design,CD - Brand Design,FTE,Day,US-SEA,"1,185.12","1,185.12",USD,EG_JH Resource Calc,
Brand Design,CD - Digital Design,FTE,Day,US-SEA,"1,185.12","1,185.12",USD,EG_JH Resource Calc,
Brand Design,Executive Presentation Design Director,FTE,Day,US-SEA,"1,185.12","1,185.12",USD,EG_JH Resource Calc,
Brand Design,Head of Brand Design,FTE,Day,US-SEA,"1,527.91","1,527.91",USD,EG_JH Resource Calc,
Brand Design,Brand Designer,FTE,Day,US-LA,546.23,653.47,USD,EG_JH Resource Calc,
Brand Design,Junior Brand Designer,FTE,Day,US-LA,546.23,653.47,USD,EG_JH Resource Calc,
Brand Design,Junior Digital Designer,FTE,Day,US-LA,546.23,653.47,USD,EG_JH Resource Calc,
Brand Design,UX - Designer,FTE,Day,US-LA,546.23,653.47,USD,EG_JH Resource Calc,
Brand Design,Digital Designer,FTE,Day,US-LA,799.72,799.72,USD,EG_JH Resource Calc,
Brand Design,Motion Designer,FTE,Day,US-LA,799.72,799.72,USD,EG_JH Resource Calc,
Brand Design,Senior Brand Designer,FTE,Day,US-LA,799.72,799.72,USD,EG_JH Resource Calc,
Brand Design,Senior Designer,FTE,Day,US-LA,799.72,799.72,USD,EG_JH Resource Calc,
Brand Design,Senior Digital Designer,FTE,Day,US-LA,799.72,799.72,USD,EG_JH Resource Calc,
Brand Design,Senior Motion Designer,FTE,Day,US-LA,799.72,799.72,USD,EG_JH Resource Calc,
Brand Design,UX - Senior Designer,FTE,Day,US-LA,799.72,799.72,USD,EG_JH Resource Calc,
Brand Design,ACD - Design,FTE,Day,US-LA,"1,043.46","1,043.46",USD,EG_JH Resource Calc,
Brand Design,UX - Senior Manager,FTE,Day,US-LA,"1,043.46","1,043.46",USD,EG_JH Resource Calc,
Brand Design,CD - Brand Design,FTE,Day,US-LA,"1,360.34","1,360.34",USD,EG_JH Resource Calc,
Brand Design,CD - Digital Design,FTE,Day,US-LA,"1,360.36","1,360.36",USD,EG_JH Resource Calc,
Brand Design,Executive Presentation Design Director,FTE,Day,US-LA,"1,360.45","1,360.45",USD,EG_JH Resource Calc,
Brand Design,Head of Brand Design,FTE,Day,US-LA,"1,725.93","1,725.93",USD,EG_JH Resource Calc,
Brand Design Photography,Photo Editor,FTE,Day,UK-LON,436.69,540.53,GBP,EG_JH Resource Calc,
Brand Design Photography,Photo Retoucher,FTE,Day,UK-LON,436.69,540.53,GBP,EG_JH Resource Calc,
Brand Design Photography,Producer - Photo,FTE,Day,UK-LON,436.69,540.53,GBP,EG_JH Resource Calc,
Brand Design Photography,Photo Operations Manager,FTE,Day,UK-LON,727.82,727.82,GBP,EG_JH Resource Calc,
Brand Design Photography,Senior Producer - Photo,FTE,Day,UK-LON,727.82,727.82,GBP,EG_JH Resource Calc,
Brand Design Photography,CD - Photography,FTE,Day,UK-LON,972.38,972.38,GBP,EG_JH Resource Calc,
Brand Design Photography,Photo Editor,FTE,Day,US-AUS,583.55,711.96,USD,EG_JH Resource Calc,
Brand Design Photography,Photo Retoucher,FTE,Day,US-AUS,583.55,711.96,USD,EG_JH Resource Calc,
Brand Design Photography,Producer - Photo,FTE,Day,US-AUS,583.55,711.96,USD,EG_JH Resource Calc,
Brand Design Photography,Photo Operations Manager,FTE,Day,US-AUS,924.35,924.35,USD,EG_JH Resource Calc,
Brand Design Photography,Senior Producer - Photo,FTE,Day,US-AUS,924.35,924.35,USD,EG_JH Resource Calc,
Brand Design Photography,CD - Photography,FTE,Day,US-AUS,"1,215.73","1,215.73",USD,EG_JH Resource Calc,
Brand Design Photography,Photo Editor,FTE,Day,US-SF,653.47,799.72,USD,EG_JH Resource Calc,
Brand Design Photography,Photo Retoucher,FTE,Day,US-SF,653.47,799.72,USD,EG_JH Resource Calc,
Brand Design Photography,Producer - Photo,FTE,Day,US-SF,653.47,799.72,USD,EG_JH Resource Calc,
Brand Design Photography,Photo Operations Manager,FTE,Day,US-SF,"1,043.46","1,043.46",USD,EG_JH Resource Calc,
Brand Design Photography,Senior Producer - Photo,FTE,Day,US-SF,"1,043.46","1,043.46",USD,EG_JH Resource Calc,
Brand Design Photography,CD - Photography,FTE,Day,US-SF,"1,360.38","1,360.38",USD,EG_JH Resource Calc,
Brand Design Photography,Photo Editor,FTE,Day,US-SEA,558.32,685.64,USD,EG_JH Resource Calc,
Brand Design Photography,Photo Retoucher,FTE,Day,US-SEA,558.32,685.64,USD,EG_JH Resource Calc,
Brand Design Photography,Producer - Photo,FTE,Day,US-SEA,558.32,685.64,USD,EG_JH Resource Calc,
Brand Design Photography,Photo Operations Manager,FTE,Day,US-SEA,896.2,896.2,USD,EG_JH Resource Calc,
Brand Design Photography,Senior Producer - Photo,FTE,Day,US-SEA,896.2,896.2,USD,EG_JH Resource Calc,
Brand Design Photography,CD - Photography,FTE,Day,US-SEA,"1,185.12","1,185.12",USD,EG_JH Resource Calc,
Brand Design Photography,Photo Editor,FTE,Day,US-LA,653.47,799.72,USD,EG_JH Resource Calc,
Brand Design Photography,Photo Retoucher,FTE,Day,US-LA,653.47,799.72,USD,EG_JH Resource Calc,
Brand Design Photography,Producer - Photo,FTE,Day,US-LA,653.47,799.72,USD,EG_JH Resource Calc,
Brand Design Photography,Photo Operations Manager,FTE,Day,US-LA,"1,043.46","1,043.46",USD,EG_JH Resource Calc,
Brand Design Photography,Senior Producer - Photo,FTE,Day,US-LA,"1,043.46","1,043.46",USD,EG_JH Resource Calc,
Brand Design Photography,CD - Photography,FTE,Day,US-LA,"1,360.38","1,360.38",USD,EG_JH Resource Calc,
Brand Integration,Brand Integration - Associate Manager,FTE,Day,UK-LON,377.36,436.69,GBP,EG_JH Resource Calc,
Brand Integration,Brand Integration - Manager,FTE,Day,UK-LON,540.53,540.53,GBP,EG_JH Resource Calc,
Brand Integration,Marketing Manager II (UK - Contract),Contractor,Day,UK-LON,697.5,715,GBP,EG_JH Resource Calc,
Brand Integration,Marketing Manager II (US - Contract),Contractor,Day,US-National,798.88,1368.8,USD,EG_JH Resource Calc,
Brand Integration,Marketing Manager III (US - Contract),Contractor,Day,US-National,1033.2,1416,USD,EG_JH Resource Calc,
Brand Integration,Marketing Manager III (UK - Contract),Contractor,Day,UK-National,805.9,1104.48,GBP,EG_JH Resource Calc,
Brand Integration,Brand Integration - Senior Manager,FTE,Day,UK-LON,727.82,727.82,GBP,EG_JH Resource Calc,
Brand Integration,Brand Integration - Director,FTE,Day,UK-LON,972.38,972.38,GBP,EG_JH Resource Calc,
Brand Integration,Brand Integration - Senior Director,FTE,Day,UK-LON,1252.49,1252.49,GBP,EG_JH Resource Calc,
Brand Integration,Brand Integration - Associate Manager,FTE,Day,US-AUS,494.65,583.55,USD,EG_JH Resource Calc,
Brand Integration,Brand Integration - Manager,FTE,Day,US-AUS,711.96,711.96,USD,EG_JH Resource Calc,
Brand Integration,Brand Integration - Senior Manager,FTE,Day,US-AUS,924.35,924.35,USD,EG_JH Resource Calc,
Brand Integration,Brand Integration - Director,FTE,Day,US-AUS,"1,215.73","1,215.73",USD,EG_JH Resource Calc,
Brand Integration,Brand Integration - Senior Director,FTE,Day,US-AUS,"1,561.45","1,561.45",USD,EG_JH Resource Calc,
Brand Integration,Brand Integration - Associate Manager,FTE,Day,US-SF,546.23,653.47,USD,EG_JH Resource Calc,
Brand Integration,Brand Integration - Manager,FTE,Day,US-SF,799.72,799.72,USD,EG_JH Resource Calc,
Brand Integration,Brand Integration - Senior Manager,FTE,Day,US-SF,"1,043.46","1,043.46",USD,EG_JH Resource Calc,
Brand Integration,Brand Integration - Director,FTE,Day,US-SF,"1,360.32","1,360.32",USD,EG_JH Resource Calc,
Brand Integration,Brand Integration - Senior Director,FTE,Day,US-SF,"1,725.93","1,725.93",USD,EG_JH Resource Calc,
Brand Integration,Brand Integration - Associate Manager,FTE,Day,US-SEA,377.13,470.17,USD,EG_JH Resource Calc,
Brand Integration,Brand Integration - Manager,FTE,Day,US-SEA,685.64,685.64,USD,EG_JH Resource Calc,
Brand Integration,Brand Integration - Senior Manager,FTE,Day,US-SEA,896.2,896.2,USD,EG_JH Resource Calc,
Brand Integration,Brand Integration - Director,FTE,Day,US-SEA,"1,185.12","1,185.12",USD,EG_JH Resource Calc,
Brand Integration,Brand Integration - Senior Director,FTE,Day,US-SEA,"1,527.91","1,527.91",USD,EG_JH Resource Calc,
Brand Integration,Brand Integration - Associate Manager,FTE,Day,US-LA,546.23,653.47,USD,EG_JH Resource Calc,
Brand Integration,Brand Integration - Manager,FTE,Day,US-LA,799.72,799.72,USD,EG_JH Resource Calc,
Brand Integration,Brand Integration - Senior Manager,FTE,Day,US-LA,"1,043.46","1,043.46",USD,EG_JH Resource Calc,
Brand Integration,Brand Integration - Director,FTE,Day,US-LA,"1,360.32","1,360.32",USD,EG_JH Resource Calc,
Brand Integration,Brand Integration - Senior Director,FTE,Day,US-LA,"1,725.93","1,725.93",USD,EG_JH Resource Calc,
Business Affairs,Business Affairs - Specialist,FTE,Day,UK-LON,436.69,436.69,GBP,EG_JH Resource Calc,
Business Affairs,Business Affairs - Manager,FTE,Day,UK-LON,540.53,540.53,GBP,EG_JH Resource Calc,
Business Affairs,Business Affairs - Senior Manager,FTE,Day,UK-LON,727.82,727.82,GBP,EG_JH Resource Calc,
Business Affairs,Senior Business Affairs Manager,FTE,Day,UK-LON,727.82,727.82,GBP,EG_JH Resource Calc,
Business Affairs,Business Affairs - Director,FTE,Day,UK-LON,972.38,972.38,GBP,EG_JH Resource Calc,
Business Affairs,Assistant Business Manager,FTE,Hour,UK-LON,95.00,95.00,GBP,OP_Content Lab,Exact Rate Match
Business Affairs,Assistant Business Manager,FTE,Hour,EU-ES,100.00,100.00,EUR,OP_Content Lab,Exact Rate Match
Business Affairs,Assistant Business Manager,FTE,Hour,EU-FR,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match
Business Affairs,Assistant Business Manager,FTE,Hour,EU-DE,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match
Business Affairs,Assistant Business Manager,FTE,Hour,EU-IT,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Business Affairs,Assistant Business Manager,FTE,Hour,LATAM-BR,580.00,580.00,BRL,OP_Content Lab,Exact Rate Match
Business Affairs,Assistant Business Manager,FTE,Hour,APAC-CN,775.00,775.00,CNY,OP_Content Lab,Exact Rate Match
Business Affairs,Assistant Business Manager,FTE,Hour,NA-CA,122.00,122.00,CAD,OP_Content Lab,Exact Rate Match
Business Affairs,Assistant Business Manager,FTE,Hour,EU-CH,140.00,140.00,CHF,OP_Content Lab,Exact Rate Match
Business Affairs,Assistant Business Manager,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Business Affairs,Assistant Business Manager,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Business Affairs,Assistant Business Manager,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Business Affairs,Assistant Business Manager,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Business Affairs,Business Manager,FTE,Hour,UK-LON,130.00,130.00,GBP,OP_Content Lab,Exact Rate Match
Business Affairs,Business Manager,FTE,Hour,EU-ES,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Business Affairs,Business Manager,FTE,Hour,EU-FR,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match
Business Affairs,Business Manager,FTE,Hour,EU-DE,150.00,150.00,EUR,OP_Content Lab,Exact Rate Match
Business Affairs,Business Manager,FTE,Hour,EU-IT,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match
Business Affairs,Business Manager,FTE,Hour,LATAM-BR,640.00,640.00,BRL,OP_Content Lab,Exact Rate Match
Business Affairs,Business Manager,FTE,Hour,APAC-CN,710.00,710.00,CNY,OP_Content Lab,Exact Rate Match
Business Affairs,Business Manager,FTE,Hour,NA-CA,145.00,145.00,CAD,OP_Content Lab,Exact Rate Match
Business Affairs,Business Manager,FTE,Hour,EU-CH,150.00,150.00,CHF,OP_Content Lab,Exact Rate Match
Business Affairs,Business Manager,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Business Affairs,Business Manager,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Business Affairs,Business Manager,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Business Affairs,Business Manager,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Business Affairs,Head of Business Affairs,FTE,Hour,UK-LON,180.00,180.00,GBP,OP_Content Lab,Exact Rate Match
Business Affairs,Head of Business Affairs,FTE,Hour,EU-ES,155.00,155.00,EUR,OP_Content Lab,Exact Rate Match
Business Affairs,Head of Business Affairs,FTE,Hour,EU-FR,200.00,200.00,EUR,OP_Content Lab,Exact Rate Match
Business Affairs,Head of Business Affairs,FTE,Hour,EU-DE,210.00,210.00,EUR,OP_Content Lab,Exact Rate Match
Business Affairs,Head of Business Affairs,FTE,Hour,EU-IT,145.00,145.00,EUR,OP_Content Lab,Exact Rate Match
Business Affairs,Head of Business Affairs,FTE,Hour,LATAM-BR,790.00,790.00,BRL,OP_Content Lab,Exact Rate Match
Business Affairs,Head of Business Affairs,FTE,Hour,APAC-CN,815.00,815.00,CNY,OP_Content Lab,Exact Rate Match
Business Affairs,Head of Business Affairs,FTE,Hour,NA-CA,177.00,177.00,CAD,OP_Content Lab,Exact Rate Match
Business Affairs,Head of Business Affairs,FTE,Hour,EU-CH,210.00,210.00,CHF,OP_Content Lab,Exact Rate Match
Business Affairs,Head of Business Affairs,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Business Affairs,Head of Business Affairs,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Business Affairs,Head of Business Affairs,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Business Affairs,Head of Business Affairs,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Business Affairs,Senior Business Manager,FTE,Hour,UK-LON,145.00,145.00,GBP,OP_Content Lab,Exact Rate Match
Business Affairs,Senior Business Manager,FTE,Hour,EU-ES,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match
Business Affairs,Business Affairs - Specialist,FTE,Day,US-AUS,583.55,583.55,USD,EG_JH Resource Calc,Combined EG J>K range
Business Affairs,Business Affairs - Manager,FTE,Day,US-AUS,711.96,711.96,USD,EG_JH Resource Calc,
Business Affairs,Business Affairs - Senior Manager,FTE,Day,US-AUS,924.35,924.35,USD,EG_JH Resource Calc,
Business Affairs,Senior Business Affairs Manager,FTE,Day,US-AUS,924.35,924.35,USD,EG_JH Resource Calc,
Business Affairs,Business Affairs - Director,FTE,Day,US-AUS,"1,215.73","1,215.73",USD,EG_JH Resource Calc,
Business Affairs,Business Affairs - Specialist,FTE,Day,US-SF,653.47,653.47,USD,EG_JH Resource Calc,Combined EG J>K range
Business Affairs,Business Affairs - Manager,FTE,Day,US-SF,799.72,799.72,USD,EG_JH Resource Calc,
Business Affairs,Business Affairs - Senior Manager,FTE,Day,US-SF,"1,043.46","1,043.46",USD,EG_JH Resource Calc,
Business Affairs,Senior Business Affairs Manager,FTE,Day,US-SF,"1,043.46","1,043.46",USD,EG_JH Resource Calc,
Business Affairs,Business Affairs - Director,FTE,Day,US-SF,"1,360.32","1,360.32",USD,EG_JH Resource Calc,
Business Affairs,Business Affairs - Specialist,FTE,Day,US-SEA,470.17,470.17,USD,EG_JH Resource Calc,Combined EG J>K range
Business Affairs,Business Affairs - Manager,FTE,Day,US-SEA,685.64,685.64,USD,EG_JH Resource Calc,
Business Affairs,Business Affairs - Senior Manager,FTE,Day,US-SEA,896.2,896.2,USD,EG_JH Resource Calc,
Business Affairs,Senior Business Affairs Manager,FTE,Day,US-SEA,896.2,896.2,USD,EG_JH Resource Calc,
Business Affairs,Business Affairs - Director,FTE,Day,US-SEA,"1,185.12","1,185.12",USD,EG_JH Resource Calc,
Business Affairs,Business Affairs - Specialist,FTE,Day,US-LA,653.47,653.47,USD,EG_JH Resource Calc,Combined EG J>K range
Business Affairs,Business Affairs - Manager,FTE,Day,US-LA,799.72,799.72,USD,EG_JH Resource Calc,
Business Affairs,Business Affairs - Senior Manager,FTE,Day,US-LA,"1,043.46","1,043.46",USD,EG_JH Resource Calc,
